index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
22,RandomForest,0,0.9455101470558188,0.33304797136817865,0.1658904337213801,0.06779940864419146,0.16419025224635844,0.15155031901389884,0.0525208803016156,0.12965161688590257,0.11858142147279248,part_2,part_1,part_0,eve,CV
23,MLP,0,0.5067659746880205,0.31381165110946385,0.10949059596919831,0.15938561994648626,0.2095429558062024,0.1849339142951461,0.1246650154540472,0.15784932319409384,0.1385619158878433,part_2,part_1,part_0,eve,CV
24,KNN,1,0.4468557402133134,0.36093410763174755,0.3608742533468527,0.12748625364342303,0.1534670616000026,0.1616784147742721,0.09717888563049855,0.12084942084942082,0.12562745098039213,part_0,part_1,part_2,eve,CV
25,Ridge,1,0.26618076518737316,0.30551721462774145,0.34468805649005546,0.13617431035577243,0.16075673308381117,0.16621283982818347,0.10712904346423677,0.12710554684979355,0.13122406900592978,part_0,part_1,part_2,eve,CV
26,RandomForest,1,0.959302729411023,0.38571911152763855,0.39298492484625225,0.05085955786378516,0.15267281887602693,0.15865982416453625,0.03840249266862187,0.11880212355212362,0.12414980392156857,part_0,part_1,part_2,eve,CV
27,MLP,1,0.31542213346292003,0.3020836876409106,0.2606797768200051,0.14214021849957714,0.20287857960099984,0.19541389410321663,0.1095844589635254,0.15521275634031093,0.14827889262547617,part_0,part_1,part_2,eve,CV
28,KNN,1,0.5834740463667631,0.4130134980041931,0.36863769256063855,0.11638337900701676,0.15657040012747758,0.15750320214922198,0.08772434017595308,0.12230588235294118,0.11956756756756756,part_0,part_2,part_1,eve,CV
29,Ridge,1,0.26618076518737316,0.34468805649005546,0.30551721462774145,0.13617431035577243,0.16621283982818347,0.16075673308381117,0.10712904346423677,0.13122406900592978,0.12710554684979355,part_0,part_2,part_1,eve,CV
30,RandomForest,1,0.9286344776958293,0.3891815316374339,0.3621446679601121,0.06285662027757173,0.1582567171542603,0.15476727248828465,0.04686889499308121,0.12419509058261997,0.12121804432161579,part_0,part_2,part_1,eve,CV
31,MLP,1,0.31542213346292003,0.2606797768200051,0.3021182405943858,0.14214095845768335,0.19541376050142198,0.20287951011735542,0.10958498073582922,0.14827873743015538,0.15521326762436066,part_0,part_2,part_1,eve,CV
32,KNN,1,0.4299627261914646,0.14340955505002215,0.2971111131021099,0.1529069386649667,0.14782777488142396,0.1602248498510887,0.12589652509652513,0.12045395894428151,0.13354039215686275,part_1,part_0,part_2,eve,CV
33,Ridge,1,0.4094967264615991,0.14140569767687128,0.25061239370132427,0.15490274207711158,0.14268334534109514,0.1612873043333098,0.12658662387382777,0.1133434067986698,0.13174312813111486,part_1,part_0,part_2,eve,CV
34,RandomForest,1,0.927209156853116,0.2514521972078377,0.34412372993022433,0.07087093110661981,0.14077785904688478,0.16216885431650874,0.05352683440326295,0.10808354131612927,0.1249528183646419,part_1,part_0,part_2,eve,CV
35,MLP,1,0.4475782275456895,0.1922100148553848,0.19155357402893944,0.15947551096239018,0.1717926871316719,0.20956583577002588,0.12490836806374099,0.12831601276033394,0.1554412896718293,part_1,part_0,part_2,eve,CV
36,KNN,1,0.4299627261914646,0.2971111131021099,0.14340955505002215,0.1529069386649667,0.1602248498510887,0.14782777488142396,0.12589652509652513,0.13354039215686275,0.12045395894428151,part_1,part_2,part_0,eve,CV
37,Ridge,1,0.42283071120767984,0.26660430074864916,0.13547121520919467,0.15322057887727542,0.16079652542852732,0.14383242412360886,0.12471161541356893,0.13087319304727468,0.11349159389952117,part_1,part_2,part_0,eve,CV
38,RandomForest,1,0.9314450034196412,0.3689808850704448,0.2511840857677802,0.06993714923820074,0.15953864157294448,0.1408154738753781,0.05329430124412269,0.12348275798765503,0.10828722879352641,part_1,part_2,part_0,eve,CV
39,MLP,1,0.4475782275456895,0.19155357402893944,0.1922100148553848,0.15947551096239018,0.20956583577002588,0.1717926871316719,0.12490836806374099,0.1554412896718293,0.12831601276033394,part_1,part_2,part_0,eve,CV
40,KNN,1,0.46930012781762376,0.13277065327693469,0.20607625474414734,0.15018532238146154,0.14818303811814548,0.16817905883348208,0.12654588235294117,0.12107331378299123,0.14202007722007723,part_2,part_0,part_1,eve,CV
41,Ridge,1,0.482313151021393,0.09215100709374398,0.25921452932329625,0.14935722102202484,0.1463601255898231,0.16261091090950433,0.12549349530192158,0.1192679970024112,0.13467104442690683,part_2,part_0,part_1,eve,CV
42,RandomForest,1,0.9668492201979643,0.2187429870501696,0.36186202480068486,0.055285701800098626,0.14989051228976039,0.16363810418397862,0.04329647058823541,0.11603782991202354,0.1296411196911197,part_2,part_0,part_1,eve,CV
43,MLP,1,0.47674409128887096,0.09492749710540697,0.17448135810466112,0.1608450483931245,0.1993938598816745,0.25390729127029027,0.12581879647759137,0.15095707572353556,0.19465175595277645,part_2,part_0,part_1,eve,CV
44,KNN,1,0.5405946631789188,0.3144266148862325,0.1498930013923993,0.14175008386067997,0.1671359005911335,0.15159954580205717,0.11483529411764704,0.1343011583011583,0.11582991202346042,part_2,part_1,part_0,eve,CV
45,Ridge,1,0.482313151021393,0.25921452932329625,0.09215100709374398,0.14935722102202484,0.16261091090950433,0.1463601255898231,0.12549349530192158,0.13467104442690683,0.1192679970024112,part_2,part_1,part_0,eve,CV
46,RandomForest,1,0.9668492201979643,0.36186202480068486,0.2187429870501696,0.055285701800098626,0.16363810418397862,0.14989051228976039,0.04329647058823541,0.1296411196911197,0.11603782991202354,part_2,part_1,part_0,eve,CV
47,MLP,1,0.6112467477797318,0.23284544287869535,0.1040043788736337,0.1391757022093994,0.23707119119150769,0.22640973280126234,0.10911244738018795,0.17513715223342954,0.16090409607618877,part_2,part_1,part_0,eve,CV
48,KNN,2,0.23768572123791268,0.29365990251590757,0.31762959620089465,0.13758886949458396,0.15846599576777287,0.1615520701586613,0.1075307917888563,0.12586409266409268,0.13132078431372549,part_0,part_1,part_2,eve,CV
