index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
27,MLP,1,0.726811906494549,0.04963609066761749,0.03429804434830957,1.5207585835496014,2.8586261503685395,2.7404350723921875,1.2222187351065723,2.2686814837406053,2.2232816838023615,part_0,part_1,part_2,eve,CV
28,KNN,1,0.22664924235625694,0.09283324628180896,0.014911827609129848,2.24021597901099,2.3263577883322295,2.452479531507919,1.8484965986632973,1.9251872310988323,1.9702088245665492,part_0,part_2,part_1,eve,CV
29,Ridge,1,0.19734376135266143,0.01562511301787042,0.1702956137097487,2.2424904607272396,2.3371641543334354,2.3765866765223462,1.8827663512002641,1.9890703729208254,1.9408181207414603,part_0,part_2,part_1,eve,CV
30,RandomForest,1,0.9563165788988631,0.09519426129998552,0.10723922485211497,0.8910569331585849,2.398419482855904,2.4531853328237108,0.7349774440568021,1.9594367342769834,1.9877914704813062,part_0,part_2,part_1,eve,CV
31,MLP,1,0.726811906494549,0.03429804434830957,0.04963609066761749,1.5207585835496014,2.7404350723921875,2.8586261503685395,1.2222187351065723,2.2232816838023615,2.2686814837406053,part_0,part_2,part_1,eve,CV
32,KNN,1,0.17872680188075585,0.03070101445967635,0.08520440735868533,2.368117416675003,2.3660965785570114,2.3935202459181166,1.998751813939573,2.041588956754671,2.0801926995258704,part_1,part_0,part_2,eve,CV
33,Ridge,1,0.20465228887929063,0.16676735716803534,0.00997184022975582,2.3466495653657846,2.2715242881856255,2.3878238841175063,1.9497832644426012,1.9669319193401706,2.064134484805285,part_1,part_0,part_2,eve,CV
34,RandomForest,1,0.950571362525873,0.15972565736639383,0.10387327227799473,1.057966770912356,2.2985958516620606,2.3898557359764387,0.8571259393684435,1.9463436054919756,2.0132339076818266,part_1,part_0,part_2,eve,CV
35,MLP,1,0.5861005459653506,0.07956473835237123,0.17966291266513332,1.9714992333152608,2.4769485858003377,2.428381119810082,1.5787987416076499,2.0223009841603568,1.9280727215848652,part_1,part_0,part_2,eve,CV
36,KNN,1,0.39920298827894474,0.11951213852221111,-0.016709216047740207,2.1941731127276998,2.384306770854823,2.4581771429192694,1.777329272699146,1.997345447379481,2.0611821789995632,part_1,part_2,part_0,eve,CV
37,Ridge,1,0.2035297941217545,0.012573487787599268,0.17268238500141422,2.3544406582295023,2.367309290473663,2.2741689581664435,1.9670088419696445,2.054468274861857,1.9671300740293773,part_1,part_2,part_0,eve,CV
38,RandomForest,1,0.950571362525873,0.10387327227799473,0.15972565736639383,1.057966770912356,2.3898557359764387,2.2985958516620606,0.8571259393684435,2.0132339076818266,1.9463436054919756,part_1,part_2,part_0,eve,CV
39,MLP,1,0.5861005459653506,0.17966291266513332,0.07956473835237123,1.9714992333152608,2.428381119810082,2.4769485858003377,1.5787987416076499,1.9280727215848652,2.0223009841603568,part_1,part_2,part_0,eve,CV
40,KNN,1,0.2158172703020727,0.07768221847106878,0.16105158309394338,2.2650702366123,2.3329983404258097,2.404871190337535,1.8419682319714668,1.8724990595341282,1.9089776969178467,part_2,part_0,part_1,eve,CV
41,Ridge,1,0.17148184652260248,0.050050312074225896,-0.02590494993632908,2.2918179099304035,2.3172753944837305,2.4320334500970024,1.9188546142779837,1.9141628800261732,1.9616755621862907,part_2,part_0,part_1,eve,CV
42,RandomForest,1,0.9255583891713658,0.0355001199328552,0.042595796055686995,1.0825415821820221,2.359487229339824,2.4495687630579988,0.8791012623608562,1.9449808702028197,1.9887877083557362,part_2,part_0,part_1,eve,CV
43,MLP,1,0.6907241023954769,-0.06752069463510418,0.08532926981630332,1.5996487914862545,2.793406140360664,2.972529477725792,1.2534471320455025,2.282642291776151,2.3384484910462984,part_2,part_0,part_1,eve,CV
44,KNN,1,0.2158172703020727,0.16105158309394338,0.07768221847106878,2.2650702366123,2.404871190337535,2.3329983404258097,1.8419682319714668,1.9089776969178467,1.8724990595341282,part_2,part_1,part_0,eve,CV
45,Ridge,1,0.17148184652260248,-0.02590494993632908,0.050050312074225896,2.2918179099304035,2.4320334500970024,2.3172753944837305,1.9188546142779837,1.9616755621862907,1.9141628800261732,part_2,part_1,part_0,eve,CV
46,RandomForest,1,0.9255583891713658,0.042595796055686995,0.0355001199328552,1.0825415821820221,2.4495687630579988,2.359487229339824,0.8791012623608562,1.9887877083557362,1.9449808702028197,part_2,part_1,part_0,eve,CV
47,MLP,1,0.6907241023954769,0.08532926981630332,-0.06752069463510418,1.5996487914862545,2.972529477725792,2.793406140360664,1.2534471320455025,2.3384484910462984,2.282642291776151,part_2,part_1,part_0,eve,CV
48,KNN,2,0.2957158246646652,0.11209076005637436,0.0633136693370107,2.197727611636505,2.467986690585112,2.3795478644192047,1.7761298139491035,1.9745523781592975,1.90292074070328,part_0,part_1,part_2,eve,CV
49,Ridge,2,0.21997175357744173,0.15497920318211728,-0.046951477407659946,2.2432891957802936,2.3807740106468454,2.3496221916579003,1.8873414872018286,1.945550212402539,1.9955735334058446,part_0,part_1,part_2,eve,CV
50,RandomForest,2,0.9623719430816458,0.08070020820668956,0.0964672945796795,0.8814878969874128,2.46544324689347,2.3701878176871083,0.7202772427541642,2.0013415972603914,1.930249927757681,part_0,part_1,part_2,eve,CV
51,MLP,2,0.7561730576109342,0.05819786440647111,0.10334563348443737,1.515339691253618,2.9781181591320043,2.6185595044584504,1.1409914650712405,2.3239135412831917,2.0881949323612594,part_0,part_1,part_2,eve,CV
52,KNN,2,0.1628946485767984,0.032462360990356584,0.038949319477954034,2.2811676576265314,2.351954275874262,2.4697408328014294,1.8288882688571586,1.9066519097869465,1.9538980796165997,part_0,part_2,part_1,eve,CV
53,Ridge,2,0.21997175357744173,-0.046951477407659946,0.15497920318211728,2.2432891957802936,2.3496221916579003,2.3807740106468454,1.8873414872018286,1.9955735334058446,1.945550212402539,part_0,part_2,part_1,eve,CV
54,RandomForest,2,0.9501975159475569,0.10148328934440663,0.06944716314052689,1.0430150035976262,2.3582597194445287,2.4691470226004295,0.8496884989520488,1.924142337421151,2.009280801819065,part_0,part_2,part_1,eve,CV
55,MLP,2,0.7561730576109342,0.10334563348443737,0.05819786440647111,1.515339691253618,2.6185595044584504,2.9781181591320043,1.1409914650712405,2.0881949323612594,2.3239135412831917,part_0,part_2,part_1,eve,CV
56,KNN,2,0.2652819241290222,0.017759044118929968,0.000597686761886094,2.327764964025146,2.380866534204111,2.4257463561781516,1.960821965489987,2.036710486409347,2.098575365154126,part_1,part_0,part_2,eve,CV
57,Ridge,2,0.27081906996869515,0.13633925167887845,0.07606069292755187,2.32833322600346,2.294512969685929,2.354969737366782,1.9384298006613423,1.9773457121017204,2.043487883379805,part_1,part_0,part_2,eve,CV
58,RandomForest,2,0.948086607755958,0.13584260034304535,0.08595791757033998,1.0976099614544275,2.317930665704961,2.4023846793664676,0.894859980571632,1.941893082616904,2.020056322761248,part_1,part_0,part_2,eve,CV
59,MLP,2,0.5648171649744214,0.13460545082312442,0.16750970859188274,1.95908989252689,2.352517116385809,2.4478679907541694,1.5844043916371797,1.9659197399780848,2.004555496981205,part_1,part_0,part_2,eve,CV
60,KNN,2,0.3631300627183308,0.0821626281306686,0.02496581116858645,2.251113426018863,2.3886099580431734,2.430265178084238,1.838753722126928,1.9979358226506096,2.039642650300426,part_1,part_2,part_0,eve,CV
61,Ridge,2,0.27081906996869515,0.07606069292755187,0.13633925167887845,2.32833322600346,2.354969737366782,2.294512969685929,1.9384298006613423,2.043487883379805,1.9773457121017204,part_1,part_2,part_0,eve,CV
62,RandomForest,2,0.9468245621274392,0.1368845784428816,0.08279745085494815,1.086547468909216,2.3820632392139127,2.359720262579908,0.8790159962074907,1.98489709892393,1.9704585787432753,part_1,part_2,part_0,eve,CV
63,MLP,2,0.5648171649744214,0.16750970859188274,0.13460545082312442,1.95908989252689,2.4478679907541694,2.352517116385809,1.5844043916371797,2.004555496981205,1.9659197399780848,part_1,part_2,part_0,eve,CV
64,KNN,2,0.24706590441935353,0.08750837297332681,0.11780462614155225,2.2548186736803504,2.3610649051627357,2.4746541957587582,1.7780939701813578,1.857943375659723,1.9283665376693249,part_2,part_0,part_1,eve,CV
65,Ridge,2,0.2687371730666858,-0.028252394426769863,0.05945475882834297,2.2627915851097806,2.3507349172983933,2.4255204758298463,1.8785319595722514,1.933443695161067,1.9291847118855603,part_2,part_0,part_1,eve,CV
66,RandomForest,2,0.9195000603397121,0.10204542717494049,0.04694716079787524,1.0556436631179038,2.326887500805452,2.4918941129084486,0.8436747149388313,1.90129952933309,2.0048196909930946,part_2,part_0,part_1,eve,CV
67,MLP,2,0.701084248230881,0.023509822051530013,0.11584970090835855,1.5794734270003772,3.0029788682900493,2.997740591684406,1.2105584929679478,2.362688948217411,2.3077187868742106,part_2,part_0,part_1,eve,CV
68,KNN,2,0.24706590441935353,0.11780462614155225,0.08750837297332681,2.2548186736803504,2.4746541957587582,2.3610649051627357,1.7780939701813578,1.9283665376693249,1.857943375659723,part_2,part_1,part_0,eve,CV
69,Ridge,2,0.2687371730666858,0.05945475882834297,-0.028252394426769863,2.2627915851097806,2.4255204758298463,2.3507349172983933,1.8785319595722514,1.9291847118855603,1.933443695161067,part_2,part_1,part_0,eve,CV
70,RandomForest,2,0.9159451605891792,0.061068023091885644,0.09528440007210642,1.0522460686552362,2.4911798635934406,2.3399408754978253,0.8312462598622891,1.9979445245235044,1.910742939077431,part_2,part_1,part_0,eve,CV
71,MLP,2,0.701084248230881,0.11584970090835855,0.023509822051530013,1.5794734270003772,2.997740591684406,3.0029788682900493,1.2105584929679478,2.3077187868742106,2.362688948217411,part_2,part_1,part_0,eve,CV
