index,model,suffix,train_spearman,val_spearman,test_spearman,train_rmse,val_rmse,test_rmse,train_mae,val_mae,test_mae,train_id,val_id,test_id,embedding,strategy
38,RandomForest,1,0.9289300160022477,0.6396516640142599,0.5658889640118674,0.1370602991988892,0.33501704034823154,0.33527316337520313,0.10406709826586456,0.2703005851570402,0.2648194607209607,part_1,part_2,part_0,eve,CV
39,MLP,1,0.7239953546905195,0.6327206702379158,0.5646021054729833,0.279872845591505,0.33578843435681427,0.3382108230218648,0.21838204955229243,0.26991773668798136,0.26456866120782824,part_1,part_2,part_0,eve,CV
40,KNN,1,0.7728408178667597,0.5790714446513853,0.5970180816737453,0.2707772748667614,0.32691489924956213,0.34665026856422915,0.19775730337078654,0.25528648648648644,0.2529173913043478,part_2,part_0,part_1,eve,CV
41,Ridge,1,0.6846527311907326,0.5845225719954172,0.6034624932353957,0.30604030683491495,0.3264111932842289,0.3415396420266888,0.24477693844963452,0.26727862715500345,0.27078657417072405,part_2,part_0,part_1,eve,CV
42,RandomForest,1,0.9269710466832004,0.6013068354246518,0.6426406191006891,0.14479606172731155,0.3149110532996286,0.3154325883348072,0.11083526633260624,0.2510658987039612,0.24535468676160796,part_2,part_0,part_1,eve,CV
43,MLP,1,0.7308732937154739,0.6208973685955742,0.617189602526324,0.2866243866317243,0.30972267744185655,0.33149774271696003,0.2181988441832566,0.24422819525157363,0.2550126985546681,part_2,part_0,part_1,eve,CV
44,KNN,1,0.7220640288294693,0.5991103164814048,0.5562695418295056,0.29478238021529246,0.3364322820937114,0.34455511072152784,0.22052584269662923,0.2524586956521739,0.2679054054054054,part_2,part_1,part_0,eve,CV
45,Ridge,1,0.6846527311907326,0.6034624932353957,0.5845225719954172,0.30604030683491495,0.3415396420266888,0.3264111932842289,0.24477693844963452,0.27078657417072405,0.26727862715500345,part_2,part_1,part_0,eve,CV
46,RandomForest,1,0.9309021282093057,0.6443689842341036,0.5976247614515867,0.14166631837883523,0.31486584826147956,0.31568565730679365,0.10776225324145268,0.24262587253778828,0.2504191838184338,part_2,part_1,part_0,eve,CV
47,MLP,1,0.7793222885484986,0.6353542361239418,0.5925422329459461,0.25791737155451655,0.328396467179043,0.32167927497381943,0.18883010242238932,0.24556960603890524,0.24971349127946227,part_2,part_1,part_0,eve,CV
48,KNN,2,0.7060269722014826,0.6193142645277145,0.5945426620804858,0.2722543996120321,0.3232583500384255,0.3527233980126892,0.20832297297297298,0.2513304347826087,0.27732359550561797,part_0,part_1,part_2,eve,CV
49,Ridge,2,0.6571491806138507,0.5706201649360372,0.5571622829172349,0.29252940688556933,0.34729060721326843,0.3684826206749925,0.23257733447937934,0.2762112595961166,0.2975813521272263,part_0,part_1,part_2,eve,CV
50,RandomForest,2,0.9423141895987993,0.6281559513735419,0.6174471515494835,0.10638701756679131,0.31802874423172617,0.35026055144545815,0.08211567567567571,0.24874967391304353,0.27953797752808995,part_0,part_1,part_2,eve,CV
51,MLP,2,0.717305700544035,0.5995710053113227,0.6362164706457427,0.25944416206453197,0.34349609984771107,0.33782022890858854,0.19799341200465898,0.25705962502929375,0.2570845426985893,part_0,part_1,part_2,eve,CV
52,KNN,2,0.7060269722014826,0.5945426620804858,0.6193142645277145,0.2722543996120321,0.3527233980126892,0.3232583500384255,0.20832297297297298,0.27732359550561797,0.2513304347826087,part_0,part_2,part_1,eve,CV
53,Ridge,2,0.6783455770031123,0.5683455074302289,0.5736584748654134,0.2804421757092448,0.3623760716511046,0.34872802735402314,0.21851454462216852,0.2864939773635277,0.27281736670397266,part_0,part_2,part_1,eve,CV
54,RandomForest,2,0.9408952235658323,0.6279437673534136,0.6258701638488703,0.10763149405965484,0.3464927024216537,0.31892037455193706,0.08238891891891893,0.2761867415730337,0.2498191304347826,part_0,part_2,part_1,eve,CV
55,MLP,2,0.717305700544035,0.6362164706457427,0.5995710053113227,0.25944416206453197,0.33782022890858854,0.34349609984771107,0.19799341200465898,0.2570845426985893,0.25705962502929375,part_0,part_2,part_1,eve,CV
56,KNN,2,0.5957964841257767,0.5357799531766663,0.5658838763513437,0.3289335336587278,0.33445155557573214,0.3525888695369556,0.26351478260869565,0.27112756756756756,0.29912179775280895,part_1,part_0,part_2,eve,CV
57,Ridge,2,0.6679506415227405,0.5788218479021557,0.5427433915808669,0.3073292362473758,0.3293781813136012,0.35760379534329056,0.24756198959454742,0.2666697932283888,0.2943523760200705,part_1,part_0,part_2,eve,CV
58,RandomForest,2,0.9206878689925656,0.6035950594555712,0.6057314022641274,0.14705718021649883,0.31921019364259906,0.346050216548433,0.11414214390983414,0.25580302313639813,0.2855611344916008,part_1,part_0,part_2,eve,CV
59,MLP,2,0.7441223778212821,0.5426384807649693,0.6142906143661974,0.266961557950531,0.3519094873349727,0.34140263625887685,0.204746831139445,0.2687025618829853,0.26838584087853057,part_1,part_0,part_2,eve,CV
60,KNN,2,0.6748966698637138,0.612337888074392,0.5492848486201075,0.3020958169334618,0.3406371755890106,0.34473329291387456,0.2337173913043478,0.27380674157303375,0.27016216216216216,part_1,part_2,part_0,eve,CV
61,Ridge,2,0.6679506415227405,0.5427433915808669,0.5788218479021557,0.3073292362473758,0.35760379534329056,0.3293781813136012,0.24756198959454742,0.2943523760200705,0.2666697932283888,part_1,part_2,part_0,eve,CV
62,RandomForest,2,0.924841185585146,0.6186831946624176,0.6036891970819428,0.14213851794395452,0.339864281976912,0.32215302842831633,0.10826016736825979,0.27808782464788645,0.25497087914112915,part_1,part_2,part_0,eve,CV
63,MLP,2,0.7441223778212821,0.6142906143661974,0.5426384807649693,0.266961557950531,0.34140263625887685,0.3519094873349727,0.204746831139445,0.26838584087853057,0.2687025618829853,part_1,part_2,part_0,eve,CV
64,KNN,2,0.7595322146599992,0.5737928812107183,0.6135900015435785,0.28188336100856176,0.32521124943143764,0.34136089534327924,0.20935730337078648,0.2526,0.248404347826087,part_2,part_0,part_1,eve,CV
65,Ridge,2,0.6901476786244204,0.5953328649129843,0.5917414218640736,0.3081061097298206,0.3248012021946593,0.3574483061054598,0.23962915811559732,0.2534906568432231,0.2730816533396937,part_2,part_0,part_1,eve,CV
66,RandomForest,2,0.925786825993766,0.6110832581954901,0.6315481338146284,0.14993107681968398,0.3098040382741514,0.31840484212868175,0.11694209783350235,0.24720803507303507,0.2473871417576988,part_2,part_0,part_1,eve,CV
67,MLP,2,0.7690570223387577,0.6181132523679735,0.6279691510755485,0.2657784568384742,0.31111265722255727,0.3280135258907535,0.19876434038735558,0.24604687725790253,0.24148665039691347,part_2,part_0,part_1,eve,CV
68,KNN,2,0.7090391463684207,0.6096439346708842,0.5585128005977636,0.30173418244198413,0.33251888145147357,0.3418410726038036,0.22691460674157302,0.24607608695652172,0.2666324324324324,part_2,part_1,part_0,eve,CV
69,Ridge,2,0.6623338144270345,0.5962420143901844,0.568195032283746,0.3266323819965096,0.3462378213191554,0.3387735881930934,0.2641612203770072,0.27564692250624095,0.27605805736496997,part_2,part_1,part_0,eve,CV
70,RandomForest,2,0.9458169077032621,0.6366845871570772,0.6058472070646407,0.1226623740190936,0.31759897461948433,0.31254667173642003,0.09630022471910117,0.24487315217391303,0.2483960810810811,part_2,part_1,part_0,eve,CV
71,MLP,2,0.7697964282183366,0.6278366646595789,0.6177053818876919,0.2653331398326984,0.32786907117790137,0.31154034884994036,0.19819551887008688,0.24114261824555072,0.24627484991879878,part_2,part_1,part_0,eve,CV
